,NumEmpleado,Horario,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado
3252,25625,12:00 - 13:00, , , , , , 
3253,25625,13:00 - 14:00, , , , , , 
3254,25625,14:00 - 15:00,X,X,X, , , 
3255,25625,15:00 - 16:00,X,X,X,X,X, 
3256,25625,16:00 - 17:00,X,X,X,X,X, 
3257,25625,17:00 - 18:00,X,X,X,X,X, 
3258,25625,18:00 - 19:00,X,X,X,X,X, 
3259,25625,19:00 - 20:00,X,X,X,X,X, 
3260,25625,20:00 - 21:00,X,X,X,X,X, 
3261,25625,21:00 - 22:00,X,X,X,X,X, 
3262,25625,22:00 - 23:00, , , , , , 
3263,25625,38,,,,,,
3264,25719,7:00 - 8:00, , , , , , 
3265,25719,8:00 - 9:00, , , , , , 
3266,25719,9:00 - 10:00, , , , , , 
3267,25719,10:00 - 11:00, ,X, ,X,X, 
3268,25719,11:00 - 12:00,X,X, ,X,X, 
3269,25719,12:00 - 13:00,X, , , , , 
3270,25719,13:00 - 14:00, , , , , , 
3271,25719,14:00 - 15:00, , , , , , 
3272,25719,15:00 - 16:00, , , , , , 
3273,25719,16:00 - 17:00, ,X,X, ,X, 
3274,25719,17:00 - 18:00, , ,X, ,X, 
3275,25719,18:00 - 19:00, , , , , , 
3276,25719,19:00 - 20:00, , , , , , 
3277,25719,20:00 - 21:00, , , , , , 
3278,25719,21:00 - 22:00, , , , , , 
3279,25719,22:00 - 23:00, , , , , , 
3280,25719,13,,,,,,
3281,25771,7:00 - 8:00, , , , , , 
3282,25771,8:00 - 9:00, , , , , , 
3283,25771,9:00 - 10:00, , , , ,X, 
3284,25771,10:00 - 11:00, , , , ,X, 
3285,25771,11:00 - 12:00,X, ,X, ,X, 
3286,25771,12:00 - 13:00,X, ,X, ,X, 
3287,25771,13:00 - 14:00, , , , , , 
3288,25771,14:00 - 15:00, , , , , , 
3289,25771,15:00 - 16:00, , , , , , 
3290,25771,16:00 - 17:00, , , , , , 
3291,25771,17:00 - 18:00, , , , , , 
3292,25771,18:00 - 19:00, , , , , , 
3293,25771,19:00 - 20:00, , , , , , 
3294,25771,20:00 - 21:00, , , , , , 
3295,25771,21:00 - 22:00, , , , , , 
3296,25771,22:00 - 23:00, , , , , , 
3297,25771,8,,,,,,
3298,25784,7:00 - 8:00, , , , , , 
3299,25784,8:00 - 9:00, , , , , , 
3300,25784,9:00 - 10:00, , , , , , 
3301,25784,10:00 - 11:00, , , , , , 
3302,25784,11:00 - 12:00, , , , , , 
3303,25784,12:00 - 13:00, , , , , , 
3304,25784,13:00 - 14:00, , , , , , 
3305,25784,14:00 - 15:00, , , , , , 
3306,25784,15:00 - 16:00, , , , , , 
3307,25784,16:00 - 17:00, , , , , , 
3308,25784,17:00 - 18:00, , , , , , 
3309,25784,18:00 - 19:00, , , , ,X, 
3310,25784,19:00 - 20:00, , , , ,X, 
3311,25784,20:00 - 21:00, , ,X,X,X, 
3312,25784,21:00 - 22:00, , ,X,X,X, 
3313,25784,22:00 - 23:00, , , , , , 
3314,25784,8,,,,,,
3315,25797,7:00 - 8:00, , , , , , 
3316,25797,8:00 - 9:00, , , , , , 
3317,25797,9:00 - 10:00, , , , , , 
3318,25797,10:00 - 11:00, , , , , , 
3319,25797,11:00 - 12:00, ,X, , ,X, 
3320,25797,12:00 - 13:00, ,X, , ,X, 
3321,25797,13:00 - 14:00, , , , , , 
3322,25797,14:00 - 15:00, , , , , , 
3323,25797,15:00 - 16:00, , , , , , 
3324,25797,16:00 - 17:00, , , , , , 
3325,25797,17:00 - 18:00, , , , , , 
3326,25797,18:00 - 19:00, , , , , , 
3327,25797,19:00 - 20:00, , , , , , 
3328,25797,20:00 - 21:00, , , , , , 
3329,25797,21:00 - 22:00, , , , , , 
3330,25797,22:00 - 23:00, , , , , , 
3331,25797,4,,,,,,
3332,25798,7:00 - 8:00, , , , , , 
3333,25798,8:00 - 9:00, ,X, , ,X, 
3334,25798,9:00 - 10:00, ,X, , ,X, 
3335,25798,10:00 - 11:00, ,X,X, ,X, 
3336,25798,11:00 - 12:00, ,X,X,X, , 
3337,25798,12:00 - 13:00, ,X, ,X, , 
3338,25798,13:00 - 14:00, ,X, ,X, , 
3339,25798,14:00 - 15:00, , , , , , 
3340,25798,15:00 - 16:00, , , , , , 
3341,25798,16:00 - 17:00, , , , , , 
3342,25798,17:00 - 18:00, , , , , , 
3343,25798,18:00 - 19:00, , , , , , 
3344,25798,19:00 - 20:00, , , , , , 
3345,25798,20:00 - 21:00, , , , , , 
3346,25798,21:00 - 22:00, , , , , , 
3347,25798,22:00 - 23:00, , , , , , 
3348,25798,14,,,,,,
3349,25910,7:00 - 8:00, , , , , , 
3350,25910,8:00 - 9:00, , ,X, ,X, 
3351,25910,9:00 - 10:00,X, ,X, , , 
3352,25910,10:00 - 11:00, , , , , , 
3353,25910,11:00 - 12:00, , , , , , 
3354,25910,12:00 - 13:00, , , , , , 
3355,25910,13:00 - 14:00, , , , , , 
3356,25910,14:00 - 15:00, , , , , , 
3357,25910,15:00 - 16:00, , , , , , 
3358,25910,16:00 - 17:00, , , , , , 
3359,25910,17:00 - 18:00, , , , , , 
3360,25910,18:00 - 19:00, , , , , , 
3361,25910,19:00 - 20:00, , , , , , 
3362,25910,20:00 - 21:00, , , , , , 
3363,25910,21:00 - 22:00, , , , , , 
3364,25910,22:00 - 23:00, , , , , , 
3365,25910,4,,,,,,
3366,26125,7:00 - 8:00, , , , , , 
3367,26125,8:00 - 9:00, , , , , , 
3368,26125,9:00 - 10:00, , , , , , 
3369,26125,10:00 - 11:00, , , , , , 
3370,26125,11:00 - 12:00, , , , , , 
3371,26125,12:00 - 13:00, , , , , , 
3372,26125,13:00 - 14:00, , , , , , 
3373,26125,14:00 - 15:00, , , , , , 
3374,26125,15:00 - 16:00, , , , , , 
3375,26125,16:00 - 17:00, , , , , , 
3376,26125,17:00 - 18:00, , , , , , 
3377,26125,18:00 - 19:00,X,X,X, ,X, 
3378,26125,19:00 - 20:00,X,X,X, ,X, 
3379,26125,20:00 - 21:00, ,X,X, , , 
3380,26125,21:00 - 22:00, ,X,X, , , 
3381,26125,22:00 - 23:00, , , , , , 
3382,26125,12,,,,,,
3383,26126,7:00 - 8:00, , , , , , 
3384,26126,8:00 - 9:00, , , , , , 
3385,26126,9:00 - 10:00, , , , , , 
3386,26126,10:00 - 11:00, , , , , , 
3387,26126,11:00 - 12:00, , , , , , 
3388,26126,12:00 - 13:00, , , , , , 
3389,26126,13:00 - 14:00, , , , , , 
3390,26126,14:00 - 15:00, , , , , , 
3391,26126,15:00 - 16:00, , , , , , 
3392,26126,16:00 - 17:00, ,X, , ,X, 
3393,26126,17:00 - 18:00, ,X, , ,X, 
3394,26126,18:00 - 19:00, , , , , , 
3395,26126,19:00 - 20:00, , , , , , 
3396,26126,20:00 - 21:00, , , , , , 
3397,26126,21:00 - 22:00, , , , , , 
3398,26126,22:00 - 23:00, , , , , , 
3399,26126,4,,,,,,
3400,26154,7:00 - 8:00, ,X, , , , 
3401,26154,8:00 - 9:00, ,X, , ,X, 
3402,26154,9:00 - 10:00, , , ,X,X, 
3403,26154,10:00 - 11:00, , , ,X, , 
3404,26154,11:00 - 12:00, , , ,X, , 
3405,26154,12:00 - 13:00, , , ,X, , 
3406,26154,13:00 - 14:00, , , , , , 
3407,26154,14:00 - 15:00, , , , , , 
3408,26154,15:00 - 16:00, , , , , , 
3409,26154,16:00 - 17:00, , , , , , 
3410,26154,17:00 - 18:00, , , , , , 
3411,26154,18:00 - 19:00, , , , , , 
3412,26154,19:00 - 20:00, , , , , , 
3413,26154,20:00 - 21:00, , , , , , 
3414,26154,21:00 - 22:00, , , , , , 
3415,26154,22:00 - 23:00, , , , , , 
3416,26154,8,,,,,,
3417,26206,7:00 - 8:00, , , , , , 
3418,26206,8:00 - 9:00, , , , , , 
3419,26206,9:00 - 10:00, , , , , , 
3420,26206,10:00 - 11:00, , , , , , 
3421,26206,11:00 - 12:00, , , , , , 
3422,26206,12:00 - 13:00, , ,X, ,X, 
3423,26206,13:00 - 14:00, , ,X, ,X, 
3424,26206,14:00 - 15:00, , , , , , 
3425,26206,15:00 - 16:00, , ,X, ,X, 
3426,26206,16:00 - 17:00,X, ,X, ,X, 
3427,26206,17:00 - 18:00,X,X, , ,X, 
3428,26206,18:00 - 19:00,X,X, , ,X, 
3429,26206,19:00 - 20:00,X,X, , ,X, 
3430,26206,20:00 - 21:00, , , , , , 
3431,26206,21:00 - 22:00, , , , , , 
3432,26206,22:00 - 23:00, , , , , , 
3433,26206,18,,,,,,
3434,26214,7:00 - 8:00, , , , , , 
3435,26214,8:00 - 9:00, , , , , , 
3436,26214,9:00 - 10:00, , , , , , 
3437,26214,10:00 - 11:00, , , , , , 
3438,26214,11:00 - 12:00, , , , , , 
3439,26214,12:00 - 13:00, , , , , , 
3440,26214,13:00 - 14:00, , , , , , 
3441,26214,14:00 - 15:00, , , , , , 
3442,26214,15:00 - 16:00, , , , , , 
3443,26214,16:00 - 17:00, , , , , , 
3444,26214,17:00 - 18:00, , , , , , 
3445,26214,18:00 - 19:00, , , ,X, , 
3446,26214,19:00 - 20:00, ,X, ,X, , 
3447,26214,20:00 - 21:00, , , , , , 
3448,26214,21:00 - 22:00, , , , , , 
3449,26214,22:00 - 23:00, , , , , , 
3450,26214,3,,,,,,
3451,26215,7:00 - 8:00, , , , , , 
3452,26215,8:00 - 9:00,X, , , , , 
3453,26215,9:00 - 10:00,X,X, , , , 
3454,26215,10:00 - 11:00, , , , , , 
3455,26215,11:00 - 12:00, , , , , , 
3456,26215,12:00 - 13:00, , , , , , 
3457,26215,13:00 - 14:00, , , , , , 
3458,26215,14:00 - 15:00, , , , , , 
3459,26215,15:00 - 16:00, , , , , , 
3460,26215,16:00 - 17:00, , , , , , 
3461,26215,17:00 - 18:00, , , , , , 
3462,26215,18:00 - 19:00, , , , , , 
3463,26215,19:00 - 20:00, , , , , , 
3464,26215,20:00 - 21:00, ,X,X,X,X, 
3465,26215,21:00 - 22:00, ,X,X,X,X, 
3466,26215,22:00 - 23:00, , , , , , 
3467,26215,11,,,,,,
3468,26261,7:00 - 8:00, , , , , , 
3469,26261,8:00 - 9:00, , , , , , 
3470,26261,9:00 - 10:00, ,X, ,X, , 
3471,26261,10:00 - 11:00, ,X, ,X, , 
3472,26261,11:00 - 12:00, ,X, ,X, , 
3473,26261,12:00 - 13:00, ,X, ,X, , 
3474,26261,13:00 - 14:00, , , , , , 
3475,26261,14:00 - 15:00, , , , , , 
3476,26261,15:00 - 16:00, , , , , , 
3477,26261,16:00 - 17:00, , , , , , 
3478,26261,17:00 - 18:00, , , , , , 
3479,26261,18:00 - 19:00, , , , , , 
3480,26261,19:00 - 20:00, , , , , , 
3481,26261,20:00 - 21:00, , , , , , 
3482,26261,21:00 - 22:00, , , , , , 
3483,26261,22:00 - 23:00, , , , , , 
3484,26261,8,,,,,,
3485,26457,7:00 - 8:00, , , , , , 
3486,26457,8:00 - 9:00, , , , , , 
3487,26457,9:00 - 10:00, ,X, ,X, , 
3488,26457,10:00 - 11:00, ,X, ,X, , 
3489,26457,11:00 - 12:00, , , , , , 
3490,26457,12:00 - 13:00, , , , , , 
3491,26457,13:00 - 14:00, , , , , , 
3492,26457,14:00 - 15:00, , , , , , 
3493,26457,15:00 - 16:00, , , , , , 
3494,26457,16:00 - 17:00, , , , , , 
3495,26457,17:00 - 18:00, , , , , , 
3496,26457,18:00 - 19:00, , , , , , 
3497,26457,19:00 - 20:00, , , , , , 
3498,26457,20:00 - 21:00, , , , , , 
3499,26457,21:00 - 22:00, , , , , , 
3500,26457,22:00 - 23:00, , , , , , 
3501,26457,4,,,,,,
3502,26508,7:00 - 8:00, , , , , , 
3503,26508,8:00 - 9:00, , , , , , 
3504,26508,9:00 - 10:00, , , , , , 
3505,26508,10:00 - 11:00, , , , , , 
3506,26508,11:00 - 12:00, , , , , , 
3507,26508,12:00 - 13:00, , , , , , 
3508,26508,13:00 - 14:00, , , , , , 
3509,26508,14:00 - 15:00, , , , , , 
3510,26508,15:00 - 16:00, , , , , , 
3511,26508,16:00 - 17:00, , , , , , 
3512,26508,17:00 - 18:00, , , , , , 
3513,26508,18:00 - 19:00, , , , , , 
3514,26508,19:00 - 20:00, , , , , , 
3515,26508,20:00 - 21:00,X, , ,X, , 
3516,26508,21:00 - 22:00,X, , ,X, , 
3517,26508,22:00 - 23:00, , , , , , 
3518,26508,4,,,,,,
3519,26509,7:00 - 8:00,X,X, , , , 
3520,26509,8:00 - 9:00,X,X, , , , 
3521,26509,9:00 - 10:00, , , , , , 
3522,26509,10:00 - 11:00, , , , , , 
3523,26509,11:00 - 12:00, , , , , , 
3524,26509,12:00 - 13:00, , , , , , 
3525,26509,13:00 - 14:00, , , , , , 
3526,26509,14:00 - 15:00, , , , , , 
3527,26509,15:00 - 16:00, , , , , , 
3528,26509,16:00 - 17:00, , , , , , 
3529,26509,17:00 - 18:00, , , , , , 
3530,26509,18:00 - 19:00, , , , , , 
3531,26509,19:00 - 20:00, , , , , , 
3532,26509,20:00 - 21:00, , , , , , 
3533,26509,21:00 - 22:00, , , , , , 
3534,26509,22:00 - 23:00, , , , , , 
3535,26509,4,,,,,,
3536,26512,7:00 - 8:00, , , , , , 
3537,26512,8:00 - 9:00, , , , , , 
3538,26512,9:00 - 10:00, , , , , , 
3539,26512,10:00 - 11:00, , , , , , 
3540,26512,11:00 - 12:00, , , , , , 
3541,26512,12:00 - 13:00, , , , , , 
3542,26512,13:00 - 14:00, , , , , , 
3543,26512,14:00 - 15:00, , , , , , 
3544,26512,15:00 - 16:00, , , , , , 
3545,26512,16:00 - 17:00, , ,X,X, , 
3546,26512,17:00 - 18:00, , ,X,X, , 
3547,26512,18:00 - 19:00, , , , , , 
3548,26512,19:00 - 20:00, , , , , , 
3549,26512,20:00 - 21:00, , , , , , 
3550,26512,21:00 - 22:00, , , , , , 
3551,26512,22:00 - 23:00, , , , , , 
3552,26512,4,,,,,,
3553,26532,7:00 - 8:00, , , , , , 
3554,26532,8:00 - 9:00, , , , , , 
3555,26532,9:00 - 10:00, , , , , , 
3556,26532,10:00 - 11:00, , , , , , 
3557,26532,11:00 - 12:00, , , , , , 
3558,26532,12:00 - 13:00, , , , , , 
3559,26532,13:00 - 14:00, , , , , , 
3560,26532,14:00 - 15:00, , , , , , 
3561,26532,15:00 - 16:00, , , , , , 
3562,26532,16:00 - 17:00, , ,X, ,X, 
3563,26532,17:00 - 18:00, , ,X, ,X, 
3564,26532,18:00 - 19:00, , , , , , 
3565,26532,19:00 - 20:00, , , , , , 
3566,26532,20:00 - 21:00, , ,X, ,X, 
3567,26532,21:00 - 22:00, , ,X, ,X, 
3568,26532,22:00 - 23:00, , , , , , 
3569,26532,8,,,,,,
3570,26571,7:00 - 8:00, , , , , , 
3571,26571,8:00 - 9:00, , , , , , 
3572,26571,9:00 - 10:00, , ,X,X, , 
3573,26571,10:00 - 11:00, ,X, ,X,X, 
3574,26571,11:00 - 12:00,X,X,X,X,X, 
3575,26571,12:00 - 13:00,X, ,X, , , 
3576,26571,13:00 - 14:00, ,X, , ,X, 
3577,26571,14:00 - 15:00, ,X, , ,X, 
3578,26571,15:00 - 16:00, , , , , , 
3579,26571,16:00 - 17:00, , , , , , 
3580,26571,17:00 - 18:00, , , , , , 
3581,26571,18:00 - 19:00, , , , , , 
3582,26571,19:00 - 20:00, , , , , , 
3583,26571,20:00 - 21:00, , , , , , 
3584,26571,21:00 - 22:00, , , , , , 
3585,26571,22:00 - 23:00, , , , , , 
3586,26571,16,,,,,,
3587,26678,7:00 - 8:00, , , , , , 
3588,26678,8:00 - 9:00, , , , , , 
3589,26678,9:00 - 10:00, , , , , , 
3590,26678,10:00 - 11:00, , , , , , 
3591,26678,11:00 - 12:00, , , , , , 
3592,26678,12:00 - 13:00, , , , , , 
3593,26678,13:00 - 14:00, , , , , , 
3594,26678,14:00 - 15:00, , , , , , 
3595,26678,15:00 - 16:00, , , , , , 
3596,26678,16:00 - 17:00, , , , , , 
3597,26678,17:00 - 18:00, , , , , , 
3598,26678,18:00 - 19:00, , ,X,X,X, 
3599,26678,19:00 - 20:00, , ,X,X,X, 
3600,26678,20:00 - 21:00,X, , , ,X, 
3601,26678,21:00 - 22:00,X, , , ,X, 
3602,26678,22:00 - 23:00, , , , , , 
3603,26678,10,,,,,,
3604,26782,7:00 - 8:00, , , , , , 
3605,26782,8:00 - 9:00, , , , , , 
3606,26782,9:00 - 10:00, , , , , , 
3607,26782,10:00 - 11:00, , , , , , 
3608,26782,11:00 - 12:00, , , , , , 
3609,26782,12:00 - 13:00, , , , , , 
3610,26782,13:00 - 14:00, , , , , , 
3611,26782,14:00 - 15:00, , , , , , 
3612,26782,15:00 - 16:00, , , , , , 
3613,26782,16:00 - 17:00, , , , , , 
3614,26782,17:00 - 18:00, , , , , , 
3615,26782,18:00 - 19:00,X,X, ,X,X, 
3616,26782,19:00 - 20:00,X,X, ,X,X, 
3617,26782,20:00 - 21:00,X, ,X, , , 
3618,26782,21:00 - 22:00,X, ,X, , , 
3619,26782,22:00 - 23:00, , , , , , 
3620,26782,12,,,,,,
3621,26794,7:00 - 8:00, , , , , , 
3622,26794,8:00 - 9:00, , , , , , 
3623,26794,9:00 - 10:00, , , , , , 
3624,26794,10:00 - 11:00, , , , , , 
3625,26794,11:00 - 12:00, , , , , , 
3626,26794,12:00 - 13:00, , , , , , 
3627,26794,13:00 - 14:00, , , , , , 
3628,26794,14:00 - 15:00, , , , , , 
3629,26794,15:00 - 16:00, , , , , , 
3630,26794,16:00 - 17:00, , , , , , 
3631,26794,17:00 - 18:00,X,X, ,X,X, 
3632,26794,18:00 - 19:00,X,X, ,X,X, 
3633,26794,19:00 - 20:00,X,X, ,X,X, 
3634,26794,20:00 - 21:00,X,X, , , , 
3635,26794,21:00 - 22:00,X,X, , , , 
3636,26794,22:00 - 23:00, , , , , , 
3637,26794,16,,,,,,
3638,26808,7:00 - 8:00, , , , , , 
3639,26808,8:00 - 9:00, , , , , , 
3640,26808,9:00 - 10:00, , , , , , 
3641,26808,10:00 - 11:00, , , , , , 
3642,26808,11:00 - 12:00, , , , , , 
3643,26808,12:00 - 13:00, , , , , , 
3644,26808,13:00 - 14:00, , , , , , 
3645,26808,14:00 - 15:00, , , , , , 
3646,26808,15:00 - 16:00, , , , , , 
3647,26808,16:00 - 17:00, , , , , , 
3648,26808,17:00 - 18:00, , , , , , 
3649,26808,18:00 - 19:00, , ,X,X, , 
3650,26808,19:00 - 20:00, , ,X,X, , 
3651,26808,20:00 - 21:00, , , , , , 
3652,26808,21:00 - 22:00, , , , , , 
3653,26808,22:00 - 23:00, , , , , , 
3654,26808,4,,,,,,
3655,26816,7:00 - 8:00, , , , , , 
3656,26816,8:00 - 9:00, , , , , , 
3657,26816,9:00 - 10:00, , , , , , 
3658,26816,10:00 - 11:00, , , , , , 
3659,26816,11:00 - 12:00, , , , , , 
3660,26816,12:00 - 13:00, , , , , , 
3661,26816,13:00 - 14:00, , , , , , 
3662,26816,14:00 - 15:00, , , , , , 
3663,26816,15:00 - 16:00, , , , , , 
3664,26816,16:00 - 17:00, , , , , , 
3665,26816,17:00 - 18:00, , , , , , 
3666,26816,18:00 - 19:00, , , , , , 
3667,26816,19:00 - 20:00, , , , , , 
3668,26816,20:00 - 21:00, , ,X,X, , 
3669,26816,21:00 - 22:00, , ,X,X, , 
3670,26816,22:00 - 23:00, , , , , , 
3671,26816,4,,,,,,
3672,26832,7:00 - 8:00, , , , , , 
3673,26832,8:00 - 9:00, , , , , , 
3674,26832,9:00 - 10:00, , , , , , 
3675,26832,10:00 - 11:00, , , , , , 
3676,26832,11:00 - 12:00, , , , , , 
3677,26832,12:00 - 13:00, , , , , , 
3678,26832,13:00 - 14:00, , , , , , 
3679,26832,14:00 - 15:00, , , , , , 
3680,26832,15:00 - 16:00, , , , , , 
3681,26832,16:00 - 17:00, , , , , , 
3682,26832,17:00 - 18:00, , , , , , 
3683,26832,18:00 - 19:00, , , , , , 
3684,26832,19:00 - 20:00, , , , , , 
3685,26832,20:00 - 21:00, ,X, , , , 
3686,26832,21:00 - 22:00,X,X, , , , 
3687,26832,22:00 - 23:00, , , , , , 
3688,26832,3,,,,,,
3689,26973,7:00 - 8:00, , , , , , 
3690,26973,8:00 - 9:00, , , ,X, , 
3691,26973,9:00 - 10:00,X,X,X,X,X, 
3692,26973,10:00 - 11:00,X,X,X,X,X, 
3693,26973,11:00 - 12:00,X,X,X,X,X, 
3694,26973,12:00 - 13:00,X,X,X,X,X, 
3695,26973,13:00 - 14:00, , , , , , 
3696,26973,14:00 - 15:00, , , , , , 
3697,26973,15:00 - 16:00, , , , , , 
3698,26973,16:00 - 17:00,X, , , ,X, 
3699,26973,17:00 - 18:00,X, ,X,X,X, 
3700,26973,18:00 - 19:00,X, , ,X,X, 
3701,26973,19:00 - 20:00,X, , ,X,X, 
3702,26973,20:00 - 21:00, , , , , , 
3703,26973,21:00 - 22:00, , , , , , 
3704,26973,22:00 - 23:00, , , , , , 
3705,26973,33,,,,,,
3706,26974,7:00 - 8:00, , , , , , 
3707,26974,8:00 - 9:00, , , , , , 
3708,26974,9:00 - 10:00,X,X,X,X,X, 
3709,26974,10:00 - 11:00,X,X,X,X,X, 
3710,26974,11:00 - 12:00,X,X,X,X,X, 
3711,26974,12:00 - 13:00,X,X,X,X,X, 
3712,26974,13:00 - 14:00, , , , , , 
3713,26974,14:00 - 15:00, , , , , , 
3714,26974,15:00 - 16:00, , , , , , 
3715,26974,16:00 - 17:00,X,X,X,X,X, 
3716,26974,17:00 - 18:00,X,X,X,X,X, 
3717,26974,18:00 - 19:00,X,X,X,X,X, 
3718,26974,19:00 - 20:00,X,X,X,X,X, 
3719,26974,20:00 - 21:00, , , , , , 
3720,26974,21:00 - 22:00, , , , , , 
3721,26974,22:00 - 23:00, , , , , , 
3722,26974,40,,,,,,
3723,27067,7:00 - 8:00, , , , , , 
3724,27067,8:00 - 9:00, , , , , , 
3725,27067,9:00 - 10:00,X,X,X,X,X, 
3726,27067,10:00 - 11:00,X,X,X,X,X, 
3727,27067,11:00 - 12:00,X,X,X,X,X, 
3728,27067,12:00 - 13:00,X,X,X,X,X, 
3729,27067,13:00 - 14:00, , , , , , 
3730,27067,14:00 - 15:00, , , , , , 
3731,27067,15:00 - 16:00, , , , , , 
3732,27067,16:00 - 17:00,X,X,X,X,X, 
3733,27067,17:00 - 18:00,X,X,X,X,X, 
3734,27067,18:00 - 19:00,X,X,X,X,X, 
3735,27067,19:00 - 20:00,X,X,X,X,X, 
3736,27067,20:00 - 21:00, , , , , , 
3737,27067,21:00 - 22:00, , , , , , 
3738,27067,22:00 - 23:00, , , , , , 
3739,27067,40,,,,,,
3740,27208,7:00 - 8:00,X,X,X,X,X, 
3741,27208,8:00 - 9:00, ,X, ,X,X, 
3742,27208,9:00 - 10:00, , , , , , 
3743,27208,10:00 - 11:00, , , , , , 
3744,27208,11:00 - 12:00, , , , , , 
3745,27208,12:00 - 13:00, , , , , , 
3746,27208,13:00 - 14:00, , , , , , 
3747,27208,14:00 - 15:00, , , , , , 
3748,27208,15:00 - 16:00, , , , , , 
3749,27208,16:00 - 17:00, , , , , , 
3750,27208,17:00 - 18:00, , , , , , 
3751,27208,18:00 - 19:00, , , , , , 
3752,27208,19:00 - 20:00, , , , , , 
3753,27208,20:00 - 21:00, , , , , , 
3754,27208,21:00 - 22:00, , , , , , 
3755,27208,22:00 - 23:00, , , , , , 
3756,27208,8,,,,,,
3757,27225,7:00 - 8:00, , , , , , 
3758,27225,8:00 - 9:00, , , , , , 
3759,27225,9:00 - 10:00, , , , , , 
3760,27225,10:00 - 11:00, , , , , , 
3761,27225,11:00 - 12:00, , , , , , 
3762,27225,12:00 - 13:00, , , , , , 
3763,27225,13:00 - 14:00, , , , , , 
3764,27225,14:00 - 15:00, , , , , , 
3765,27225,15:00 - 16:00, , , , , , 
3766,27225,16:00 - 17:00, , , , , , 
3767,27225,17:00 - 18:00, ,X, ,X, , 
3768,27225,18:00 - 19:00, ,X, ,X, , 
3769,27225,19:00 - 20:00, , , , , , 
3770,27225,20:00 - 21:00, , , , , , 
3771,27225,21:00 - 22:00, , , , , , 
3772,27225,22:00 - 23:00, , , , , , 
3773,27225,4,,,,,,
3774,27227,7:00 - 8:00, , , , , , 
3775,27227,8:00 - 9:00, , , , , , 
3776,27227,9:00 - 10:00, , , , , , 
3777,27227,10:00 - 11:00, , , , , , 
3778,27227,11:00 - 12:00, , , , , , 
3779,27227,12:00 - 13:00, , , , , , 
3780,27227,13:00 - 14:00, , , , , , 
3781,27227,14:00 - 15:00, , , , , , 
3782,27227,15:00 - 16:00, , , , , , 
3783,27227,16:00 - 17:00, , , , , , 
3784,27227,17:00 - 18:00, , , , , , 
3785,27227,18:00 - 19:00, , , , , , 
3786,27227,19:00 - 20:00,X, , , , , 
3787,27227,20:00 - 21:00,X, , , , , 
3788,27227,21:00 - 22:00,X, , , , , 
3789,27227,22:00 - 23:00, , , , , , 
3790,27227,3,,,,,,
3791,27228,7:00 - 8:00, , , , , , 
3792,27228,8:00 - 9:00, , , , , , 
3793,27228,9:00 - 10:00, , , , , , 
3794,27228,10:00 - 11:00, , , , , , 
3795,27228,11:00 - 12:00, , , , , , 
3796,27228,12:00 - 13:00, , , , , , 
3797,27228,13:00 - 14:00, , , , , , 
3798,27228,14:00 - 15:00, , , , , , 
3799,27228,15:00 - 16:00, , , , , , 
3800,27228,16:00 - 17:00, , , , , , 
3801,27228,17:00 - 18:00, , , ,X, , 
3802,27228,18:00 - 19:00, , ,X, , , 
3803,27228,19:00 - 20:00, , ,X, , , 
3804,27228,20:00 - 21:00, , , , , , 
3805,27228,21:00 - 22:00, , , , , , 
3806,27228,22:00 - 23:00, , , , , , 
3807,27228,3,,,,,,
3808,27247,7:00 - 8:00, , , , , , 
3809,27247,8:00 - 9:00, , , , , , 
3810,27247,9:00 - 10:00, , , , , , 
3811,27247,10:00 - 11:00, , , , , , 
3812,27247,11:00 - 12:00, , , , , , 
3813,27247,12:00 - 13:00, , , , , , 
3814,27247,13:00 - 14:00, , , , , , 
3815,27247,14:00 - 15:00, , , , , , 
3816,27247,15:00 - 16:00, , , , , , 
3817,27247,16:00 - 17:00, ,X, , , , 
3818,27247,17:00 - 18:00, ,X, ,X, , 
3819,27247,18:00 - 19:00, , , ,X, , 
3820,27247,19:00 - 20:00, , ,X,X, , 
3821,27247,20:00 - 21:00, , ,X,X, , 
3822,27247,21:00 - 22:00, , , , , , 
3823,27247,22:00 - 23:00, , , , , , 
3824,27247,8,,,,,,
3825,27257,7:00 - 8:00, , , , , , 
3826,27257,8:00 - 9:00, , , , , , 
3827,27257,9:00 - 10:00, , , , , , 
3828,27257,10:00 - 11:00, , , , , , 
3829,27257,11:00 - 12:00, , , , , , 
3830,27257,12:00 - 13:00, , , , , , 
3831,27257,13:00 - 14:00, , , , , , 
3832,27257,14:00 - 15:00, , , , , , 
3833,27257,15:00 - 16:00, , , , , , 
3834,27257,16:00 - 17:00, , , , , , 
3835,27257,17:00 - 18:00, , , , , , 
3836,27257,18:00 - 19:00, ,X, , , , 
3837,27257,19:00 - 20:00, ,X, , , , 
3838,27257,20:00 - 21:00, ,X,X,X, , 
3839,27257,21:00 - 22:00, ,X,X,X, , 
3840,27257,22:00 - 23:00, , , , , , 
3841,27257,8,,,,,,
3842,27301,7:00 - 8:00, , , , , , 
3843,27301,8:00 - 9:00, , , , , , 
3844,27301,9:00 - 10:00, , , , , , 
3845,27301,10:00 - 11:00, , , , , , 
3846,27301,11:00 - 12:00, , , , , , 
3847,27301,12:00 - 13:00, , , , , , 
3848,27301,13:00 - 14:00, , , , , , 
